,ticker,eps,roce,divYield,eps_rank,roce_rank,overall_rank
921,PRU,-0.036509133,-0.001559288,0.047181433,915,913,1828
922,HUBS,-0.00811317,-0.061186651,0.0,890,943,1833
923,CTLT,-0.029561069,-0.014770889,0.0,912,926,1838
924,KMPR,-0.095261937,0.003387287,0.025207093,941,898,1839
925,GPS,-0.04169763,-0.008487085,0.045413261,920,919,1839
926,TAL,-0.028933945,-0.023025061,0.0,910,930,1840
927,CINF,-0.029890159,-0.021558984,0.026015509,913,929,1842
928,ENV,-0.025098302,-0.036986143,0.0,906,937,1843
929,ALL,-0.037090697,-0.015065952,0.028035564,916,927,1843
930,GWRE,-0.016047553,-0.090346646,0.0,897,951,1848
931,AEG,-0.085288416,-0.004058917,0.013895771,938,915,1853
932,SNOW,-0.015994626,-0.147023158,0.0,896,962,1858
933,CVT,-0.038440373,-0.040667179,0.0,918,940,1858
934,RIG,-0.213789969,5.3e-05,0.0,957,902,1859
935,LVS,-0.041959969,-0.037271875,0.0,922,938,1860
936,PHG,-0.130723182,-0.005098005,0.033286743,945,916,1861
937,WYNN,-0.075702347,-0.021294629,0.000154208,935,928,1863
938,VNO,-0.095872602,-0.011371494,0.1174385,942,923,1865
939,STX,-0.041305246,-0.068896052,0.045443579,919,948,1867
940,WK,-0.020453367,-0.215091596,0.0,902,967,1869
941,COUP,-0.037241024,-0.092940938,0.0,917,952,1869
942,CS,-1.000265352,0.003799,0.038334834,974,896,1870
943,BAX,-0.094243112,-0.023320024,0.022305371,940,931,1871
944,BA,-0.044589556,-0.075178541,0.0,923,949,1872
945,TV,-0.244532022,-0.005607294,0.020952843,959,917,1876
946,RNR,-0.146270411,-0.028932792,0.012620473,951,933,1884
947,TTWO,-0.058958685,-0.094434037,0.0,933,953,1886
948,RCL,-0.166779323,-0.033644267,0.0,952,935,1887
949,NEWR,-0.035128464,-0.43017642,0.0,914,973,1887
950,DXC,-0.09889235,-0.061831488,0.0,944,944,1888
951,GME,-0.04510329,-0.174096827,0.0,924,965,1889
952,SE,-0.057471989,-0.112501569,0.0,931,960,1891
953,GOL,-0.068362527,-0.103655214,0.0,934,959,1893
954,MU,-0.076303803,-0.096572476,0.006593025,936,957,1893
955,HCP,-0.045820091,-0.238307932,0.0,926,969,1895
956,TTM,-0.077412565,-0.101220175,1.04e-05,937,958,1895
957,WDC,-0.141438963,-0.067649381,0.0,950,947,1897
958,ETSY,-0.045720325,-0.328753009,0.0,925,972,1897
959,SPR,-0.175895303,-0.062604748,0.001356519,953,945,1898
960,ZNH,-0.197684061,-0.046786133,0.0,956,942,1898
961,WBA,-0.140976635,-0.095460031,0.075935142,949,954,1903
962,S,-0.090332519,-0.225452696,0.0,939,968,1907
963,CEA,-0.30845019,-0.066624281,0.0,964,946,1910
964,NIO,-0.131147633,-0.310257459,0.0,946,971,1917
965,ILMN,-0.138728761,-0.44086929,0.0,948,974,1922
966,LPL,-0.714363331,-0.080366042,0.051992553,973,950,1923
967,CUK,-0.577674136,-0.095819748,0.0,971,955,1926
968,CCL,-0.577674136,-0.095819748,0.0,971,955,1926
969,NEA,-0.392244409,-0.168459055,0.073260271,966,963,1929
970,NCLH,-0.441786383,-0.114920762,0.0,969,961,1930
971,RNG,-0.260767099,-0.25739584,0.0,960,970,1930
972,TEO,-0.491679368,-0.179262728,0.002938504,970,966,1936
973,KEP,-1.747402647,-0.171610531,0.003991992,975,964,1939
974,W,-0.38177573,-0.871352785,0.0,965,975,1940
