,ticker,eps,roce,divYield,eps_rank,roce_rank,overall_rank
467,IGT,0.060733287,0.070999647,0.035172875,377,564,941
468,MNST,0.022282257,0.217349252,0.0,770,171,941
469,CLX,0.007580539,0.30387289,0.029660766,859,83,942
470,NI,0.07203466,0.057338026,0.039112464,317,626,943
471,HON,0.033472659,0.16045067,0.018327056,658,286,944
472,BBVA,0.178183649,0.013953756,0.060643501,84,860,944
473,LNC,0.258460596,-0.00758096,0.059000578,30,915,945
474,PAYC,0.015653909,0.248236616,0.0,814,132,946
475,KNX,0.090700938,0.040993138,0.009207852,228,718,946
476,KO,0.034659857,0.149358562,0.027663956,639,307,946
477,RMD,0.027989492,0.188859995,0.008054109,718,228,946
478,ABT,0.035651958,0.141851431,0.017016058,625,323,948
479,CI,0.059546173,0.071363131,0.012359314,387,561,948
480,SNX,0.066858885,0.06077754,0.011799599,344,605,949
481,NEP,0.208795331,0.005752946,0.118460152,59,890,949
482,AFL,0.096740296,0.039059505,0.021437019,217,732,949
483,DHR,0.042252771,0.114374482,0.004794391,548,401,949
484,FNF,0.109806196,0.028954207,0.047266928,179,771,950
485,SKX,0.057137932,0.074416806,0.0,402,549,951
486,BNS,0.125680388,0.021014329,0.064868115,145,807,952
487,CMA,0.127622065,0.020463532,0.041690614,139,813,952
488,MDU,0.059551241,0.070161045,0.028668049,386,567,953
489,BR,0.032347335,0.160468862,0.016979016,668,285,953
490,KB,0.229712746,-0.001443785,0.075149603,44,909,953
491,NGG,0.067343966,0.05838429,0.03987537,339,617,956
492,IEX,0.033955119,0.151238854,0.010263483,652,305,957
493,AXP,0.067717944,0.057561335,0.01410415,336,622,958
494,FDS,0.028085383,0.181038613,0.008315273,716,243,959
495,NDAQ,0.037180471,0.1299759,0.012657885,601,358,959
496,ORI,0.09421456,0.037313614,0.079569027,221,741,962
497,LLY,0.018929883,0.220307496,0.010718082,796,167,963
498,NYT,0.031903465,0.157707198,0.010418319,672,291,963
499,RCI,0.052462201,0.0817681,0.031539776,441,524,965
500,SF,0.104219627,0.027246363,0.026918885,195,777,972
501,SSL,0.060312332,0.062362351,0.0,380,594,974
502,HST,0.055182947,0.071520856,0.013076528,416,560,976
503,VC,0.033729354,0.143462898,0.0,656,321,977
504,WRB,0.06859673,0.054552734,0.011681881,331,646,977
505,SIVB,0.123165154,0.018441473,0.012007129,149,829,978
506,CW,0.045919565,0.094532372,0.004489649,517,464,981
507,NFLX,0.034254837,0.138522023,0.0,648,333,981
508,SR,0.073221229,0.048912154,0.055715464,310,671,981
509,R,0.224136618,-0.030978436,0.031797928,50,932,982
510,MFC,0.155712379,0.01189482,0.060416316,110,872,982
511,BRO,0.042491096,0.103861617,0.00755833,546,437,983
512,CRL,0.043915179,0.099977961,0.0,533,450,983
513,TD,0.110468621,0.021021395,0.042244154,177,806,983
514,GS,0.094617922,0.031319375,0.030937145,220,763,983
515,CMG,0.023266863,0.193219389,0.0,762,222,984
516,RF,0.111366861,0.02056436,0.037800244,173,812,985
517,VTRS,0.15407682,0.009677419,0.043111267,111,880,991
518,KEY,0.119050551,0.017481171,0.053035561,157,835,992
519,AFG,0.076866925,0.043459491,0.103830267,287,705,992
520,VAL,0.034755985,0.13035358,0.0,638,355,993
521,HSBC,0.129629214,0.013885624,0.056346468,133,861,994
522,ABMD,0.00906817,0.242806215,0.0,856,139,995
523,UBS,0.125308543,0.015671089,0.027397385,146,851,997
524,EXR,0.043624201,0.095635187,0.040817403,536,461,997
525,BUD,0.049387509,0.081300403,0.020205109,472,526,998
526,FITB,0.108258439,0.020041747,0.041028444,183,815,998
527,SJR,0.04542356,0.091719298,0.035197313,523,476,999
528,CHT,0.041834453,0.10234824,0.040996273,556,444,1000
529,ZION,0.122947271,0.01514465,0.036463965,151,853,1004
530,TFC,0.109538218,0.01877093,0.052301874,180,826,1006
531,SKM,0.053199784,0.069301407,0.052711167,434,572,1006
532,EPR,0.062321165,0.055655237,0.093947664,371,637,1008
533,HIG,0.073691866,0.042656702,0.021397032,303,709,1012
534,WM,0.034558335,0.124754384,0.01663062,641,373,1014
535,FLO,0.037639151,0.110317405,0.030735218,598,416,1014
536,WNS,0.030589245,0.139346993,0.0,683,331,1014
537,VLY,0.103610772,0.019340075,0.039915167,196,820,1016
538,CFG,0.110627628,0.016332201,0.047602433,175,844,1019
539,BX,0.054393382,0.061348122,0.118631502,422,598,1020
540,MCO,0.026815921,0.157257391,0.010051091,727,294,1021
541,ASB,0.106302553,0.017586651,0.039091496,191,833,1024
542,EPAM,0.022337221,0.175666561,0.0,769,256,1025
543,WMB,0.051117513,0.069310796,0.051666359,458,571,1029
544,WMT,0.029803378,0.135285664,0.015600844,691,340,1031
545,TGT,0.035701228,0.113728388,0.023578221,624,408,1032
546,FUL,0.041893492,0.091393937,0.009109261,554,479,1033
547,RY,0.08935283,0.021705291,0.03937544,232,801,1033
548,BMI,0.02087368,0.177164196,0.007810365,783,251,1034
549,SCI,0.051845529,0.064998373,0.014676352,449,586,1035
550,POST,0.058568541,0.055241943,0.0,394,642,1036
551,AME,0.036050185,0.109732217,0.006285438,618,419,1037
552,TDG,0.026914364,0.146369554,0.00078794,726,311,1037
553,JBT,0.044721066,0.085791431,0.004482372,527,510,1037
554,SEM,0.052267163,0.061946882,0.021232775,443,597,1040
555,BP,-0.01227594,0.236718808,0.039424131,892,148,1040
556,ADSK,0.017708613,0.181868334,0.0,803,239,1042
557,BEN,0.073416554,0.037827858,,306,738,1044
558,CME,0.044611198,0.082654118,0.043657967,529,517,1046
559,ST,0.049558023,0.067151161,0.008146603,468,578,1046
560,J,0.038524625,0.096050059,0.007430915,591,458,1049
561,OHI,0.067070352,0.043025641,0.099427669,343,707,1050
562,AEM,0.052898892,0.058894193,0.048010166,438,614,1052
563,PPG,0.034371081,0.113961181,0.019095045,645,407,1052
564,AIN,0.030044714,0.126505742,0.008303224,687,367,1054
565,BAC,0.097860598,0.016890151,0.030487231,214,841,1055
566,MLM,0.04116733,0.089068497,0.007556209,564,491,1055
567,FNB,0.096144152,0.016950606,0.039192554,218,840,1058
568,CM,0.111449861,0.007827563,0.050448075,172,886,1058
569,ATR,0.033267194,0.115410972,0.01382764,660,398,1058
570,CBOE,0.017619545,0.175688647,0.01570014,804,255,1059
571,MGA,0.036286356,0.101661604,0.031505384,614,446,1060
572,STT,0.097762284,0.016069534,0.034255566,215,847,1062
573,ALGN,0.021926444,0.159767632,0.0,775,288,1063
574,OUT,0.055371732,0.052901589,0.077048698,413,651,1064
575,ATO,0.056249781,0.05042185,0.027325715,406,659,1065
576,CMCSA,0.036387642,0.096269203,0.032125477,611,456,1067
577,CCZ,0.036387642,0.096269203,0.032125477,611,456,1067
578,AKAM,0.039047356,0.090356217,0.0,585,482,1067
579,OGS,0.055115407,0.05312862,0.033295132,418,650,1068
580,PNC,0.089575415,0.017078112,0.039916738,230,839,1069
581,NVS,0.03515106,0.103573319,0.037935853,632,438,1070
582,TRI,0.034186753,0.109036861,0.015163917,650,420,1070
583,TU,0.048453545,0.064547143,0.035642608,483,588,1071
584,CVS,0.035259397,0.102504746,0.023776169,629,443,1072
585,EDR,0.085976259,0.017702909,0.0,243,832,1075
586,PRI,0.068285791,0.036007723,0.015547806,333,744,1077
587,JNPR,0.045753404,0.071621733,0.026266922,519,559,1078
588,ORCL,0.028978667,0.123753302,0.012500735,703,375,1078
589,ENPH,0.011080286,0.183258308,0.0,842,236,1078
590,RSG,0.036434704,0.093197883,0.014521468,609,469,1078
591,USB,0.08851576,0.016322529,0.046727204,234,845,1079
592,GLW,0.049761177,0.059118566,0.035241198,466,613,1079
593,ADI,0.041101681,0.083852115,0.020821371,565,515,1080
594,PB,0.07786526,0.021090274,0.02867195,279,804,1083
595,GL,0.062659206,0.040845453,0.006823014,365,719,1084
596,JPM,0.0901566,0.013978911,0.034066193,229,859,1088
597,CUZ,0.073661919,0.025717791,0.050647229,304,785,1089
598,LEA,0.044725737,0.070894609,0.025317742,526,565,1091
599,TDY,0.042135549,0.075756395,0.0,550,541,1091
600,CNP,0.056033516,0.046839949,0.02592279,410,681,1091
601,VFC,0.013348567,0.172116692,0.079116802,832,264,1096
602,SLF,0.088143695,0.013230159,0.045375266,235,865,1100
603,FNV,0.02680602,0.124790925,0.007560476,729,372,1101
604,PYPL,0.029432564,0.114142075,0.0,698,403,1101
605,APD,0.036511215,0.088754639,0.023755623,608,494,1102
606,NWE,0.060996271,0.039286611,0.046684479,375,729,1104
607,TMO,0.032195231,0.104682199,0.002107745,670,435,1105
608,MTB,0.084129801,0.015398954,0.037214981,254,852,1106
609,TRV,0.063958404,0.03319833,0.019556599,354,756,1110
610,EA,0.024037417,0.130921958,0.006294087,756,354,1110
611,MMS,0.035443276,0.090350477,0.014912543,628,483,1111
612,EFX,0.02926481,0.11077659,0.0080329,700,412,1112
613,PH,0.041601648,0.072617688,0.014061789,557,556,1113
614,ESI,0.041988449,0.071348672,0.017584906,552,562,1114
615,EVRG,0.052231043,0.048745773,0.037110618,444,673,1117
616,CX,0.093703336,0.003588345,0.0,222,896,1118
617,ING,0.082893713,0.014335602,0.069785044,261,857,1118
618,PENN,0.046390288,0.059595923,0.0,508,610,1118
619,TRMB,0.035777888,0.087981539,0.0,621,498,1119
620,CB,0.057373682,0.040726435,0.014848261,399,721,1120
621,BXP,0.055299487,0.043381813,0.06492677,414,706,1120
622,WBS,0.081275206,0.014709097,0.032986772,267,854,1121
623,TR,0.025916679,0.119265166,0.008405677,736,385,1121
624,NWL,0.036230845,0.086606441,0.070806473,615,506,1121
625,LNT,0.049522859,0.052134831,0.030897644,469,653,1122
626,COTY,0.048705173,0.05478196,0.001312989,478,645,1123
627,BK,0.069691573,0.022293827,0.037269959,326,797,1123
628,STN,0.034345457,0.090409861,0.010873744,647,481,1128
629,BLK,0.048416387,0.054885072,0.027957705,484,644,1128
630,POR,0.053254587,0.044293205,0.036112552,432,697,1129
631,GMED,0.025485562,0.118915115,0.0,740,389,1129
632,ENLC,0.085072763,0.008308041,0.037617555,248,884,1132
633,BABA,0.039533616,0.07337246,0.012378867,582,552,1134
634,KMI,0.062690927,0.028742003,0.061608352,364,772,1136
635,MTN,0.028715415,0.104855888,0.033663091,706,431,1137
636,FLS,0.047081284,0.055594065,0.026086848,500,639,1139
637,ETN,0.03934418,0.072482987,0.020758769,583,557,1140
638,IRM,0.03842049,0.073815277,0.049968206,592,551,1143
639,HWM,0.028604071,0.10475322,0.002683538,709,434,1143
640,AJG,0.029157254,0.102815544,0.011239491,701,442,1143
641,NMR,0.060967007,0.028670441,0.03762521,376,773,1149
642,WEC,0.047656722,0.051640988,0.031039598,493,656,1149
643,FRC,0.075468825,0.014708239,0.015773664,295,855,1150
644,RZA,0.077153491,0.012052933,0.025225623,283,868,1151
645,RGA,0.077153491,0.012052933,0.025225623,283,868,1151
646,CFR,0.068053051,0.019506766,0.025434556,334,818,1152
647,FHN,0.068662979,0.01898047,0.027160023,330,824,1154
648,WFC,0.078597222,0.009569527,0.031559331,273,881,1154
649,PNW,0.05618429,0.034917312,0.044017932,408,749,1157
650,IPGP,0.022871293,0.118813076,0.0,767,390,1157
651,TECH,0.022233157,0.119092512,0.00391917,771,387,1158
652,SRC,0.053143924,0.040304288,0.06678728,435,724,1159
653,SAM,0.016572557,0.132603538,0.0,809,350,1159
654,INTU,0.01658,0.130929554,0.006182726,808,353,1161
655,INCY,0.019104543,0.125301094,0.0,793,369,1162
656,MS,0.076713435,0.011377927,0.037567256,288,874,1162
657,ES,0.048320126,0.04734175,0.029839112,486,677,1163
658,ATI,0.034382675,0.082517161,0.008930565,644,520,1164
659,ED,0.049283674,0.045453758,0.032331277,474,692,1166
660,BOH,0.073516818,0.013316083,0.039210663,305,864,1169
661,NTRS,0.072477556,0.014592674,0.04322071,314,856,1170
662,FISV,0.038972686,0.06514431,0.053314018,587,584,1171
663,VMW,0.025375708,0.107290672,0.043451555,744,428,1172
664,WTW,0.036834282,0.069334903,0.013470614,605,570,1175
665,AVB,0.050118663,0.041523984,0.039240099,462,713,1175
666,CP,0.037450214,0.068253607,0.007528377,600,575,1175
667,VEEV,0.018979777,0.120893179,0.0,795,381,1176
668,AOS,0.027237564,0.097201952,0.020477286,722,454,1176
669,IDA,0.047402516,0.046775177,0.028239769,496,682,1178
670,MKC,0.029852999,0.089099819,0.01736464,690,490,1180
671,DTE,0.047254711,0.046600906,0.029888714,498,683,1181
672,BKH,0.056640437,0.025918376,0.03435317,403,783,1186
673,EXC,0.050909354,0.039120583,0.031296349,459,731,1190
674,CPT,0.054291991,0.029984123,0.032961793,424,766,1190
675,HAE,0.027461434,0.092710734,0.0,720,471,1191
676,APTV,0.034444602,0.074137121,0.002497135,642,550,1192
677,RHP,0.028644642,0.089843225,0.001300182,707,485,1192
678,IQV,0.02838384,0.091047118,0.0,713,480,1193
679,AEP,0.047473844,0.044139566,0.033852275,495,699,1194
680,PCG,0.056146007,0.025569729,0.0,409,787,1196
681,LW,0.012615404,0.129159764,0.008690751,837,360,1197
682,CNA,0.077852538,-0.009380025,0.085515875,280,918,1198
683,ATHM,0.073842062,0.001611784,0.016010864,301,899,1200
684,AXTA,0.033931329,0.07469905,0.0,653,548,1201
685,L,0.071447362,0.009324143,0.00430661,323,882,1205
686,WEX,0.027724389,0.089747366,0.0,719,487,1206
687,DUK,0.049317611,0.038817226,0.04008711,473,734,1207
688,FTV,0.032980038,0.075010446,0.004345225,662,545,1207
689,SYK,0.025501233,0.092900821,0.011366326,739,470,1209
690,SO,0.046049182,0.045062811,0.03786845,516,694,1210
691,HHC,0.047803957,0.040791981,0.0,490,720,1210
692,AEE,0.046742541,0.043864729,0.026548371,507,703,1210
693,TFX,0.031018572,0.07873937,0.005448723,679,534,1213
694,KBR,0.02588838,0.091588785,0.008992806,737,477,1214
695,WAB,0.034808177,0.067180544,0.006103804,637,577,1214
696,ANSS,0.024902225,0.094463206,0.0,750,465,1215
697,FMS,0.074981721,-0.008821764,0.044070534,298,917,1215
698,PVH,0.034959637,0.065138654,0.001761938,633,585,1218
699,LYV,0.026099458,0.089747553,0.0,733,486,1219
700,AA,0.007168833,0.129467697,0.008748407,861,359,1220
701,ETR,0.047700273,0.039267511,0.03739005,492,730,1222
702,INTC,0.073811111,-0.012871129,0.055233994,302,921,1223
703,XEL,0.045267074,0.04405734,0.02638841,524,700,1224
704,STZ,-0.000893855,0.13104545,0.013644637,873,352,1225
705,HE,0.052898765,0.024059335,0.033764026,439,790,1229
706,TRNO,0.046118652,0.041321065,0.025016668,514,716,1230
707,KMX,0.04421578,0.044030824,0.0,530,701,1231
708,BAH,0.022186906,0.096022046,0.01924284,772,460,1232
709,NVDA,0.009165708,0.122013923,0.000835154,854,379,1233
710,RTX,0.034900871,0.060985386,0.021006335,634,600,1234
711,H,0.04610819,0.040221607,0.0,515,725,1240
712,FR,0.04185371,0.045909291,0.024379429,555,687,1242
713,CBU,0.055284414,0.018657856,0.027450118,415,827,1242
714,VOYA,0.065102288,0.004853875,0.015190534,349,893,1242
715,HOLX,0.026626218,0.084266263,0.0,730,514,1244
716,TDC,0.009499924,0.116256158,0.0,851,396,1247
717,ISRG,0.013966451,0.109002394,0.0,828,422,1250
718,WPC,0.039210741,0.049611723,0.054663519,584,667,1251
719,OSK,0.030013518,0.070239982,0.016793072,688,566,1254
720,EBAY,-0.055055561,0.141745582,0.021132001,929,325,1254
721,PNM,0.040471765,0.047061034,0.028520245,575,679,1254
722,XYL,0.017815388,0.097767997,0.01088997,802,453,1255
723,LIN,0.025441111,0.084980769,0.014380025,742,513,1255
724,OFC,0.059517945,0.012077906,0.042531,388,867,1255
725,LHX,0.025338398,0.085483638,0.02061429,745,511,1256
726,MDT,0.031071895,0.06697437,0.029897811,677,580,1257
727,PWR,0.024022499,0.08670169,0.002008017,757,502,1259
728,AMRC,0.032045834,0.06441061,0.0,671,590,1261
729,UAL,0.06037189,0.006903686,0.0,378,888,1266
730,EXPE,0.025647626,0.080126124,0.004881792,738,532,1270
731,PEAK,0.037048502,0.048778462,0.047975259,602,672,1274
732,IBN,0.04087533,0.042929729,0.002254939,567,708,1275
733,DXCM,0.007737724,0.110122734,0.0,858,417,1275
734,ARES,0.036539835,0.049264722,0.06962761,607,669,1276
735,PKI,0.032703896,0.059130452,0.001995733,665,612,1277
736,SJI,0.034820965,0.054953652,0.052705591,636,643,1279
737,MDLZ,0.029582867,0.06492743,0.021612805,694,587,1281
738,DD,0.03101246,0.060928845,0.01905761,680,602,1282
739,CNC,0.025481534,0.075114655,0.0,741,542,1283
740,SBAC,0.015248091,0.093586375,0.010137196,819,466,1285
741,GHC,0.023018733,0.082229825,0.010539086,764,521,1285
742,WCN,0.024492737,0.079515631,0.007122561,754,533,1287
743,CCI,0.028585335,0.067007461,0.044405398,710,579,1289
744,UNF,0.031899397,0.058018991,0.006799937,673,618,1291
745,CHD,0.021138735,0.083470636,0.013023381,780,516,1296
746,AU,0.036396047,0.045612089,0.024876759,610,691,1301
747,AWR,0.022921565,0.077318341,0.01647747,765,538,1303
748,IR,0.028554665,0.062427913,0.001529967,711,593,1304
749,APO,0.053469873,0.011076198,0.025792259,429,875,1304
750,WTM,-0.047733659,0.122509876,0.000750529,927,377,1304
751,SCHW,0.045767596,0.025002058,0.013444192,518,788,1306
752,CAG,0.028241145,0.06242938,0.037387152,714,592,1306
753,ASH,0.042529134,0.031369688,0.018158507,545,762,1307
754,VMC,0.024714862,0.071652357,0.009128526,752,558,1310
755,HXL,0.025428131,0.069870389,0.006784862,743,568,1311
756,SPGI,0.030600376,0.055857309,0.009647409,682,632,1314
757,PSO,0.035198626,0.046364414,0.022690024,630,686,1316
758,ENB,0.028015543,0.060863616,0.068159026,717,604,1321
759,ELS,0.015186827,0.086668654,0.02591042,820,503,1323
760,EL,0.014313275,0.087860262,0.013160815,826,500,1326
761,PBH,-0.026341729,0.108194327,0.0,905,423,1328
762,PEG,0.033789475,0.048004187,0.035362603,654,676,1330
763,REG,0.032322267,0.050053206,0.040494052,669,662,1331
764,SAP,0.01515802,0.085398845,0.025337063,821,512,1333
765,CTVA,0.02707192,0.05860576,0.009865791,723,616,1339
766,RE,0.046209111,0.018595487,0.01973756,511,828,1339
767,AXS,0.048527078,0.014023562,0.039066296,481,858,1339
768,FAF,0.046961099,0.016817127,0.038747371,504,842,1346
769,KRC,0.038790897,0.032439987,0.054806491,589,759,1348
770,PTC,0.014587682,0.081763889,0.0,825,525,1350
771,FRT,0.03260085,0.046536099,0.044443651,667,684,1351
772,AWK,0.029559733,0.05096893,0.016834628,695,658,1353
773,PPL,0.035151822,0.040354793,0.036593232,631,723,1354
774,BURL,0.015634245,0.076533985,0.0,815,540,1355
775,CUBE,0.022001575,0.065383337,0.042758307,774,583,1357
776,PLD,0.03799129,0.031492168,0.029031183,597,761,1358
777,SWX,-0.399947836,0.117238993,0.039579424,968,393,1361
778,EGP,0.029518925,0.049489537,0.030748312,696,668,1364
779,NNN,0.023364909,0.060650559,0.047620566,761,606,1367
780,ESS,0.029618721,0.04831078,0.041051505,693,675,1368
781,ROP,0.021539247,0.063287986,0.005732289,777,591,1368
782,SJM,-0.005515944,0.089659892,0.025990792,880,489,1369
783,WHR,-0.188678911,0.110515501,0.049319555,955,415,1370
784,HAS,0.025205212,0.057372435,0.047722694,747,625,1372
785,COO,0.028624155,0.049705741,0.000222583,708,665,1373
786,EBR,0.039745458,0.023305989,0.0,580,794,1374
787,TRP,0.013931142,0.074701614,0.061423671,829,547,1376
788,RYN,0.030547613,0.04488238,0.047261806,684,696,1380
789,GLOB,0.021200348,0.060886047,0.0,779,603,1382
790,ICE,0.025214564,0.055726526,0.014874151,746,636,1382
791,CAE,0.022910501,0.057876871,0.0,766,620,1386
792,ALE,0.03884243,0.021894476,0.043161543,588,800,1388
793,CAH,0.010574178,0.074863557,0.021269898,844,546,1390
794,EDU,0.028890584,0.045888426,0.0,704,688,1392
795,BRX,0.023790536,0.055779683,0.042595481,760,635,1395
796,CMS,0.045731782,0.010004409,0.029832202,520,879,1399
797,RPM,0.047051424,9.05e-05,0.021025806,501,900,1401
798,FE,0.016953583,0.06223013,0.037206016,806,595,1401
799,STOR,0.028880643,0.044142421,0.042834828,705,698,1403
800,TM,0.009509413,0.072885925,0.002824057,850,554,1404
801,CALX,0.009471033,0.073129065,0.0,852,553,1405
802,TAP,-0.016689504,0.081928075,0.029468384,896,522,1418
803,AIZ,0.040678243,0.015862685,0.022089198,571,850,1421
804,ECL,0.026297335,0.0457172,0.014520503,732,690,1422
805,CIEN,0.020957577,0.055300395,0.0,782,641,1423
806,PHI,0.03817881,0.017798812,0.091887674,594,831,1425
807,T,-0.052104944,0.088012,0.074731255,928,497,1425
808,BFAM,0.021904042,0.052309071,0.0,776,652,1428
809,MET,0.043679779,0.004659406,0.030673905,535,894,1429
810,AES,-0.022963657,0.080540914,0.022328717,903,530,1433
811,NCR,0.018749139,0.055612419,0.00499977,797,638,1435
812,PDI,0.035733333,0.020032248,0.153051757,623,816,1439
813,DV,0.012022734,0.060967775,0.0,839,601,1440
814,FLR,0.014893886,0.057878704,0.007957008,823,619,1442
815,SNN,0.018594273,0.054538844,0.027266042,798,647,1445
816,LUV,0.026995474,0.04069465,0.0,724,722,1446
817,CWT,0.029147549,0.035898858,0.016450085,702,745,1447
818,EIX,0.033994493,0.021907407,0.047402515,651,798,1449
819,F,-0.046098329,0.077984882,0.043035104,926,535,1461
820,AZN,0.015663945,0.053526143,0.020789981,813,649,1462
821,NE,0.01786417,0.050083564,0.0,801,661,1462
822,LUMN,-0.294339177,0.086786993,0.148310438,963,501,1464
823,TEVA,-0.232436384,0.085963672,0.0,958,509,1467
824,TYL,0.012262023,0.056415135,0.0,838,629,1467
825,BSX,0.010545521,0.057522587,0.000830951,845,623,1468
826,SWH,0.015300259,0.051996392,0.042369949,817,654,1471
827,SWK,0.015300259,0.051996392,0.042369949,817,654,1471
828,BDX,0.020050671,0.045753051,0.015051515,785,689,1474
829,ACM,0.004807086,0.060213092,0.008356887,867,607,1474
830,ADC,0.027321854,0.033007564,0.040819052,721,757,1478
831,RBC,0.02489578,0.039025131,0.003420837,751,733,1484
832,ZBH,0.008658883,0.056880018,0.007528813,857,628,1485
833,ADT,0.025097197,0.036813042,0.018423954,749,742,1491
834,PANW,0.00580172,0.057262405,0.0,864,627,1491
835,KWR,-0.00598003,0.058633407,0.01010933,882,615,1497
836,HIW,0.019914271,0.042059341,0.072305466,787,711,1498
837,BAK,-0.041738787,0.066894241,0.068717822,920,581,1501
838,LXP,0.040571938,-0.035721531,0.050797736,572,934,1506
839,FMX,0.009094439,0.050240494,0.006430797,855,660,1515
840,AER,-0.09817252,0.068646643,0.0,942,574,1516
841,AGO,0.033749285,0.012052485,0.017418986,655,870,1525
842,AMT,0.018059385,0.039948983,0.026901918,799,727,1526
843,IX,0.021132084,0.033924569,0.00822532,781,754,1535
844,NOW,0.00416441,0.04867014,0.0,869,674,1543
845,O,0.022404936,0.027129551,0.046732726,768,778,1546
846,NOV,0.019025175,0.034294622,0.009573959,794,753,1547
847,SRE,0.016099602,0.038674918,0.030153511,811,736,1547
848,STAG,0.018044469,0.034868305,0.046198003,800,750,1550
849,EQIX,0.011742911,0.042164557,0.019197241,840,710,1550
850,NEE,0.019540891,0.030860557,0.02017901,791,764,1555
851,BKR,-0.01983112,0.05128538,0.025492253,899,657,1556
852,CZR,-0.058860532,0.05635309,0.0,931,630,1561
853,HASI,0.016366606,0.034545565,0.052133212,810,752,1562
854,GPN,0.001990468,0.044998931,0.009462393,870,695,1565
855,AGI,0.009345838,0.041405378,0.008842019,853,715,1568
856,SUI,0.014079099,0.036241487,0.025260929,827,743,1570
857,TMUS,0.014802796,0.03506506,0.0,824,748,1572
858,BEP,0.0197776,0.025670663,0.131134089,790,786,1576
859,AMH,0.016637559,0.029238998,0.025607577,807,770,1577
860,KEX,0.031653354,-3.24e-05,0.0,675,906,1581
861,ALK,0.010664408,0.034599243,0.0,843,751,1594
862,ARE,0.022152234,0.019091734,0.03217743,773,822,1595
863,FTI,-0.006661307,0.041669829,0.0,885,712,1597
864,CRM,0.001248303,0.04009156,0.0,871,726,1597
865,AMZN,-0.003214286,0.039859152,0.0,878,728,1606
866,AUY,-0.26170857,0.053687563,0.021493337,961,648,1609
867,PUK,0.02654775,0.010114442,0.012608851,731,878,1609
868,NEM,-0.013501686,0.041090111,0.046588823,893,717,1610
869,NU,-0.019155678,0.041503281,0.0,897,714,1611
870,QRVO,0.010167019,0.029850688,0.0,848,767,1615
871,THG,0.024113276,0.013365497,0.022637377,755,862,1617
872,D,0.020012402,0.017578448,0.044474242,786,834,1620
873,REXR,0.013813222,0.024020376,0.0239272,830,791,1621
874,DOC,0.011528937,0.026258912,0.063868457,841,781,1622
875,XRAY,-0.138453287,0.047273289,0.015156991,947,678,1625
876,DIS,0.015888293,0.019433616,0.0,812,819,1631
877,KIM,-0.000947312,0.031730569,0.041784528,874,760,1634
878,ELP,0.010539782,0.023215447,0.020546465,846,795,1641
879,STE,0.005611961,0.026926218,0.009621449,865,779,1644
880,AMD,0.012968967,0.020649883,0.0,836,810,1646
881,RS,0.025155703,0.0,0.0,748,903,1651
882,UDR,0.006977186,0.023628961,0.039171019,862,792,1654
883,DLB,0.023885853,0.0,0.009678592,759,903,1662
884,MTZ,0.00521754,0.022849629,0.0,866,796,1662
885,NWSA,0.013117675,0.01711819,0.015318627,834,837,1671
886,NWS,0.013117675,0.01711819,0.015318627,834,837,1671
887,KGC,0.005842767,0.02077782,0.029404773,863,809,1672
888,KSS,-0.005028051,0.02190561,0.063247592,879,799,1678
889,DEI,-0.019465835,0.025772719,0.071413433,898,784,1682
890,DLR,0.01316136,0.015901295,0.050525988,833,849,1682
891,WELL,0.004661108,0.020053327,0.037348776,868,814,1682
892,AL,-0.022623223,0.024896966,0.029135467,902,789,1691
893,VTR,-0.002273985,0.019734699,0.040018428,875,817,1692
894,PGR,0.009518153,0.016667572,0.003440519,849,843,1692
895,BIO,-0.289639864,0.037316753,5.444138924,962,740,1702
896,DNB,0.000304138,0.017910697,0.008154706,872,830,1702
897,CCJ,0.007182235,0.016149997,0.00416999,860,846,1706
898,SNPS,0.01705498,0.0,0.0,805,903,1708
899,FIS,-0.40769715,0.035129851,0.027768695,969,747,1716
900,ORA,0.013580145,0.005642424,0.005598425,831,892,1723
901,AAL,0.015352277,-0.003470615,0.429017574,816,911,1727
902,MAC,-0.026878276,0.019071967,0.076955322,906,823,1729
903,MKL,-0.00565648,0.016039782,0.002012127,881,848,1729
904,PRGO,-0.028548965,0.017448024,0.031057086,907,836,1743
905,GRMN,0.010469173,0.0,,847,903,1750
906,GE,-0.011103461,0.013326352,0.008913457,890,863,1753
907,KRG,-0.002635575,0.009254169,0.038951173,876,883,1759
908,MGM,0.015067298,-0.044057246,0.000295033,822,939,1761
909,HL,-0.01205228,0.010295026,0.004173184,891,876,1767
910,DNP,-0.006206065,0.002128325,0.077335261,883,898,1781
911,MBLY,-0.00293913,-0.000531314,0.012079107,877,907,1784
912,HR,-0.021797281,0.005910976,0.289407754,901,889,1790
913,KKR,-0.029418469,0.005739273,0.014754561,909,891,1800
914,CDAY,-0.007481307,-0.010136832,0.0,886,919,1805
915,MANU,-0.009167261,-0.014132685,0.0,889,923,1812
916,WDAY,-0.007932828,-0.025084465,0.0,887,930,1817
917,TWTR,-0.006502209,-0.038750598,0.0,884,937,1821
918,PRU,-0.036509133,-0.001559288,0.047181433,914,910,1824
919,HUBS,-0.00811317,-0.061186651,0.0,888,941,1829
920,CTLT,-0.029561069,-0.014770889,0.0,910,924,1834
921,GPS,-0.04169763,-0.008487085,0.045413261,919,916,1835
922,TSN,-0.036254872,-0.013276418,0.037485747,913,922,1835
