,ticker,eps,roce,divYield,eps_rank,roce_rank,overall_rank
469,LNC,0.258460596,-0.00758096,0.059000578,30,908,938
470,NEP,0.208795331,0.005752946,0.118460152,60,879,939
471,KO,0.034659857,0.149358562,0.027663956,632,307,939
472,KNX,0.090700938,0.040993138,0.009207852,230,710,940
473,BBVA,0.178183649,0.013953756,0.060643501,86,854,940
474,CI,0.059546173,0.071363131,0.012359314,385,555,940
475,AFL,0.096740296,0.039059505,0.021437019,216,725,941
476,IX,0.105802051,0.033924569,0.041181727,195,748,943
477,SNX,0.066858885,0.06077754,0.011799599,344,600,944
478,MDU,0.059551241,0.070161045,0.028668049,384,560,944
479,BR,0.032347335,0.160468862,0.016979016,662,285,947
480,KB,0.231506322,-0.001443785,0.075736364,45,902,947
481,SKX,0.057137932,0.074416806,0.0,400,547,947
482,FNF,0.109806196,0.028954207,0.047266928,182,766,948
483,IEX,0.033955119,0.151238854,0.010263483,644,305,949
484,LLY,0.018929883,0.220307496,0.010718082,788,163,951
485,NGG,0.067343966,0.05838429,0.03987537,340,611,951
486,NDAQ,0.037180471,0.1299759,0.012657885,593,359,952
487,AXP,0.067717944,0.057561335,0.01410415,338,615,953
488,BNS,0.125680388,0.021014329,0.064868115,150,804,954
489,ACM,0.043081642,0.110303283,0.006575849,539,416,955
490,CMA,0.127622065,0.020463532,0.041690614,144,811,955
491,ORI,0.09421456,0.036721861,0.079569027,222,735,957
492,NYT,0.031903465,0.157707198,0.010418319,666,291,957
493,RCI,0.052462201,0.0817681,0.031539776,441,522,963
494,COST,0.024804196,0.189567272,0.006358091,743,223,966
495,WRB,0.06859673,0.054552734,0.011681881,330,637,967
496,VC,0.033729354,0.143462898,0.0,648,319,967
497,HST,0.055182947,0.071520856,0.013076528,416,554,970
498,SF,0.104219627,0.027246363,0.026918885,199,773,972
499,NFLX,0.034254837,0.138522023,0.0,641,332,973
500,R,0.224136618,-0.030978436,0.031797928,52,921,973
501,CMG,0.023266863,0.193219389,0.0,755,219,974
502,MFC,0.155712379,0.01189482,0.060416316,112,864,976
503,GS,0.094617922,0.031319375,0.030937145,220,757,977
504,SR,0.068123758,0.052806561,0.048346888,334,644,978
505,SIVB,0.123165154,0.018441473,0.012007129,153,825,978
506,BRO,0.042491096,0.103861617,0.00755833,544,436,980
507,CRL,0.043915179,0.099977961,0.0,531,450,981
508,CW,0.045919565,0.094532372,0.004489649,517,464,981
509,TD,0.110468621,0.021021395,0.042244154,180,803,983
510,ABMD,0.00906817,0.242806215,0.0,846,138,984
511,AFG,0.076866925,0.043459491,0.103830267,286,698,984
512,RF,0.111366861,0.02056436,0.037800244,175,809,984
513,VTRS,0.15407682,0.009677419,0.043111267,113,872,985
514,CM,0.111346919,0.020522112,0.053203062,176,810,986
515,VAL,0.034755985,0.13035358,0.0,631,356,987
516,APD,0.043666964,0.098572079,0.026773863,534,453,987
517,FFIV,0.036930317,0.117509734,0.0,597,391,988
518,DHR,0.037457904,0.114374482,0.004250321,590,402,992
519,HSBC,0.129629214,0.013885624,0.056346468,139,855,994
520,EXR,0.043624201,0.095635187,0.040817403,535,460,995
521,BUD,0.049387509,0.081300403,0.020205109,472,523,995
522,SKM,0.053615163,0.069301407,0.053122731,430,565,995
523,CHT,0.041834453,0.10234824,0.040996273,551,444,995
524,SJR,0.04542356,0.091719298,0.035197313,522,475,997
525,UBS,0.125308543,0.015671089,0.027397385,151,846,997
526,ABBV,0.041354061,0.102427997,0.035089459,555,443,998
527,FITB,0.108258439,0.020041747,0.041028444,186,813,999
528,KEY,0.113709297,0.017481171,0.050656098,170,831,1001
529,EPR,0.062321165,0.055655237,0.093947664,372,629,1001
530,FLO,0.037639151,0.110317405,0.030735218,588,415,1003
531,ZION,0.122947271,0.01514465,0.036463965,155,848,1003
532,WNS,0.030589245,0.139346993,0.0,677,328,1005
533,TFC,0.109538218,0.01877093,0.052301874,183,822,1005
534,HIG,0.073691866,0.042656702,0.021397032,304,701,1005
535,WM,0.034558335,0.124754384,0.01663062,634,372,1006
536,MCO,0.026815921,0.157257391,0.010051091,719,294,1013
537,EPAM,0.022337221,0.175666561,0.0,762,254,1016
538,VLY,0.103610772,0.019340075,0.039915167,200,816,1016
539,BX,0.054393382,0.061348122,0.118631502,423,593,1016
540,CFG,0.110627628,0.016332201,0.047602433,178,840,1018
541,WMB,0.051117513,0.069310796,0.051666359,456,564,1020
542,ASB,0.106302553,0.017586651,0.039091496,194,829,1023
543,TGT,0.035701228,0.113728388,0.023578221,616,407,1023
544,BMI,0.02087368,0.177164196,0.007810365,776,249,1025
545,SNPS,0.021996824,0.174911208,0.0,768,257,1025
546,WMT,0.029803378,0.135285664,0.015600844,686,340,1026
547,BP,-0.01227594,0.236718808,0.039424131,882,145,1027
548,FUL,0.041893492,0.091393937,0.009109261,549,478,1027
549,SCI,0.051845529,0.064998373,0.014676352,449,580,1029
550,AME,0.036050185,0.109732217,0.006285438,611,419,1030
551,RY,0.08935283,0.021705291,0.03937544,233,798,1031
552,ADSK,0.017708613,0.181868334,0.0,796,236,1032
553,SEM,0.052267163,0.061946882,0.021232775,443,591,1034
554,JBT,0.044721066,0.085791431,0.004482372,526,509,1035
555,SSL,0.060312332,0.049603769,,378,660,1038
556,ST,0.049558023,0.067151161,0.008146603,468,571,1039
557,J,0.046138347,0.080445598,0.008306405,512,528,1040
558,CME,0.044611198,0.082654118,0.043657967,527,515,1042
559,OHI,0.067070352,0.043025641,0.099427669,343,700,1043
560,PPG,0.034371081,0.113961181,0.019095045,638,406,1044
561,AEM,0.052898892,0.058894193,0.048010166,438,608,1046
562,MLM,0.04116733,0.089068497,0.007556209,557,489,1046
563,AIN,0.030044714,0.126505742,0.008303224,682,367,1049
564,ATR,0.033267194,0.115410972,0.01382764,652,398,1050
565,CBOE,0.017619545,0.175688647,0.01570014,797,253,1050
566,BAC,0.097860598,0.016890151,0.030487231,214,837,1051
567,MGA,0.036286356,0.101661604,0.031505384,607,446,1053
568,FNB,0.096144152,0.016950606,0.039192554,218,836,1054
569,AKAM,0.039047356,0.090356217,0.0,574,481,1055
570,TDG,0.028352054,0.132785804,0.03571835,706,349,1055
571,OUT,0.055371732,0.052901589,0.077048698,413,643,1056
572,ALGN,0.021926444,0.159767632,0.0,769,288,1057
573,STT,0.097762284,0.016069534,0.034255566,215,842,1057
574,MS,0.076713435,0.027328507,0.037567256,287,772,1059
575,RJF,0.072749825,0.033752967,0.013354342,311,749,1060
576,NVS,0.03515106,0.103573319,0.037935853,624,437,1061
577,CMCSA,0.036387642,0.096269203,0.032125477,605,457,1062
578,OGS,0.055115407,0.05312862,0.033295132,420,642,1062
579,CVS,0.035259397,0.102504746,0.023776169,621,442,1063
580,TU,0.048453545,0.064547143,0.035642608,481,583,1064
581,ENPH,0.011080286,0.183258308,0.0,832,233,1065
582,PNC,0.089575415,0.017078112,0.039916738,231,835,1066
583,CNA,0.077852538,0.023642913,0.085515875,281,788,1069
584,PRI,0.068285791,0.036007723,0.015547806,333,737,1070
585,EDR,0.085976259,0.017702909,0.0,242,828,1070
586,ORCL,0.028978667,0.123753302,0.012500735,697,374,1071
587,RSG,0.036434704,0.093197883,0.014521468,603,469,1072
588,GLW,0.049761177,0.059118566,0.035241198,466,607,1073
589,TRI,0.032965801,0.109036861,0.014622351,655,420,1075
590,ATO,0.055164468,0.04954076,0.026778344,417,661,1078
591,GL,0.062659206,0.040845453,0.006823014,368,711,1079
592,PB,0.07786526,0.021090274,0.02867195,280,801,1081
593,IBN,0.055155167,0.049208035,0.005638325,418,664,1082
594,LEA,0.044725737,0.070894609,0.025317742,525,558,1083
595,VFC,0.013348567,0.172116692,0.079116802,822,263,1085
596,CNP,0.056033516,0.046839949,0.02592279,410,675,1085
597,CUZ,0.073661919,0.025717791,0.050647229,305,780,1085
598,TDY,0.042135549,0.075756395,0.0,546,540,1086
599,JPM,0.094597479,0.011238945,0.034051678,221,866,1087
600,FNV,0.02680602,0.124790925,0.007560476,721,371,1092
601,SLF,0.088143695,0.013230159,0.045375266,235,859,1094
602,FDS,0.024190477,0.132964096,0.007675165,747,348,1095
603,PYPL,0.029432564,0.114142075,0.0,693,404,1097
604,NWE,0.060996271,0.039286611,0.046684479,375,722,1097
605,COTY,0.050142752,0.05478196,0.001312989,461,636,1097
606,TMO,0.032195231,0.104682199,0.002107745,664,434,1098
607,MTB,0.084129801,0.015398954,0.037214981,254,847,1101
608,ESI,0.041988449,0.071348672,0.017584906,547,556,1103
609,EA,0.024037417,0.130921958,0.006294087,749,355,1104
610,TRV,0.063958404,0.03319833,0.019556599,354,751,1105
611,EFX,0.02926481,0.11077659,0.0080329,694,411,1105
612,DAL,0.062867642,0.034855614,0.0,365,744,1109
613,CX,0.093703336,0.003588345,0.0,223,886,1109
614,TRMB,0.035777888,0.087981539,0.0,614,495,1109
615,TR,0.025924269,0.119265166,0.008408138,727,383,1110
616,CB,0.057373682,0.040726435,0.014848261,397,713,1110
617,EVRG,0.052231043,0.048745773,0.037110618,444,667,1111
618,PENN,0.046390288,0.059595923,0.0,507,604,1111
619,NWL,0.036230845,0.086606441,0.070806473,608,504,1112
620,ING,0.082893713,0.014335602,0.069785044,261,852,1113
621,BXP,0.055299487,0.043381813,0.06492677,414,699,1113
622,WBS,0.081275206,0.014709097,0.032986772,266,849,1115
623,NVDA,0.009165708,0.167422514,0.000835154,844,271,1115
624,LNT,0.049522859,0.052134831,0.030897644,469,646,1115
625,BLK,0.048416387,0.054885072,0.027957705,482,635,1117
626,GMED,0.025485562,0.118915115,0.0,732,387,1119
627,BK,0.069691573,0.022293827,0.037269959,325,794,1119
628,STN,0.034345457,0.090409861,0.010873744,640,480,1120
629,BABA,0.039533616,0.07337246,0.012378867,571,550,1121
630,POR,0.053254587,0.044293205,0.036112552,434,689,1123
631,ENLC,0.085072763,0.008308041,0.037617555,247,876,1123
632,ETN,0.03934418,0.072482987,0.020758769,573,553,1126
633,IRM,0.03842049,0.073815277,0.049968206,580,549,1129
634,MTN,0.036037226,0.082301264,0.0233865,612,518,1130
635,FLS,0.047081284,0.055594065,0.026086848,499,631,1130
636,PTC,0.025539927,0.114855161,0.0,730,401,1131
637,HWM,0.028604071,0.10475322,0.002683538,701,433,1134
638,KMI,0.062690927,0.028742003,0.061608352,367,767,1134
639,AJG,0.029157254,0.102815544,0.011239491,695,441,1136
640,WEC,0.047656722,0.051640988,0.031039598,491,648,1139
641,NMR,0.060967007,0.028670441,0.03762521,376,768,1144
642,HEI,0.015898029,0.135209002,0.001106025,803,341,1144
643,FRC,0.075468825,0.014708239,0.015773664,294,850,1144
644,WFC,0.078597222,0.009569527,0.031559331,274,873,1147
645,IPGP,0.022871293,0.118813076,0.0,760,388,1148
646,TECH,0.022233157,0.119092512,0.00391917,764,385,1149
647,FHN,0.068662979,0.01898047,0.027160023,329,820,1149
648,PNW,0.05618429,0.034917312,0.044017932,407,742,1149
649,CFR,0.068053051,0.019506766,0.025434556,336,815,1151
650,SAM,0.016572557,0.132603538,0.0,801,351,1152
651,SRC,0.053143924,0.040304288,0.06678728,436,716,1152
652,FISV,0.038972686,0.06514431,0.0,576,578,1154
653,INCY,0.019104543,0.125301094,0.0,785,369,1154
654,ATI,0.034382675,0.082517161,0.008930565,637,517,1154
655,ES,0.048320126,0.04734175,0.029839112,484,671,1155
656,ED,0.049283674,0.045453758,0.032331277,474,683,1157
657,CP,0.037450214,0.068253607,0.007528377,591,568,1159
658,WTW,0.036834282,0.069334903,0.013470614,600,563,1163
659,VMW,0.025375708,0.107290672,0.043451555,736,427,1163
660,NTRS,0.072477556,0.014592674,0.04322071,312,851,1163
661,BOH,0.073516818,0.013316083,0.039210663,306,858,1164
662,VEEV,0.018979777,0.120893179,0.0,787,379,1166
663,AVB,0.050118663,0.041523984,0.039240099,462,705,1167
664,AOS,0.027237564,0.097201952,0.020477286,715,455,1170
665,IDA,0.047402516,0.046775177,0.028239769,494,676,1170
666,MKC,0.029852999,0.089099819,0.01736464,685,488,1173
667,DTE,0.047254711,0.046600906,0.029888714,497,677,1174
668,BKH,0.056640437,0.025918376,0.03435317,403,778,1181
669,EXC,0.050909354,0.039120583,0.031296349,457,724,1181
670,RHP,0.028644642,0.089843225,0.001300182,699,483,1182
671,APTV,0.034444602,0.074137121,0.002497135,635,548,1183
672,HAE,0.027461434,0.092710734,0.0,713,471,1184
673,KHC,0.047344785,0.044597165,0.039270325,496,688,1184
674,AEP,0.047473844,0.044139566,0.033852275,493,691,1184
675,IQV,0.02838384,0.091047118,0.0,705,479,1184
676,CPT,0.054291991,0.029984123,0.032961793,426,760,1186
677,UNF,0.037146654,0.061509632,0.007468919,594,592,1186
678,PCG,0.056146007,0.025569729,0.0,408,782,1190
679,ATHM,0.073842062,0.001611784,0.016010864,302,889,1191
680,AXTA,0.033931329,0.07469905,0.0,645,546,1191
681,L,0.071447362,0.009324143,0.00430661,321,874,1195
682,WEX,0.027724389,0.089747366,0.0,711,485,1196
683,FTV,0.032980038,0.075010446,0.004345225,654,543,1197
684,WAB,0.034808177,0.067180544,0.006103804,630,570,1200
685,DUK,0.049317611,0.038817226,0.04008711,473,727,1200
686,HHC,0.047803957,0.040791981,0.0,488,712,1200
687,AEE,0.046742541,0.043864729,0.026548371,505,695,1200
688,SO,0.046049182,0.045062811,0.03786845,516,685,1201
689,SYK,0.025501233,0.092900821,0.011366326,731,470,1201
690,PVH,0.034959637,0.065138654,0.001761938,625,579,1204
691,KBR,0.02588838,0.091588785,0.008992806,728,476,1204
692,TFX,0.031018572,0.07873937,0.005448723,672,533,1205
693,ANSS,0.024902225,0.094463206,0.0,741,465,1206
694,FMS,0.074981721,-0.008821764,0.044070534,297,910,1207
695,LYV,0.026099458,0.089747553,0.0,724,484,1208
696,AA,0.007168833,0.129467697,0.008748407,851,360,1211
697,AMCR,0.071532711,1.19e-05,0.0,320,892,1212
698,ETR,0.047700273,0.039267511,0.03739005,490,723,1213
699,XEL,0.045267074,0.04405734,0.02638841,523,692,1215
700,INTC,0.073811111,-0.012871129,0.055233994,303,913,1216
701,STZ,-0.000893855,0.13104545,0.013644637,865,354,1219
702,RTX,0.034900871,0.060985386,0.021006335,626,595,1221
703,KMX,0.04421578,0.044030824,0.0,528,693,1221
704,TRNO,0.046118652,0.041321065,0.025016668,514,708,1222
705,BAH,0.022186906,0.096022046,0.01924284,765,459,1224
706,HE,0.052898765,0.024059335,0.033764026,439,786,1225
707,FR,0.04185371,0.045909291,0.024379429,550,680,1230
708,H,0.04610819,0.040221607,0.0,515,717,1232
709,VOYA,0.065102288,0.004853875,0.015190534,349,883,1232
710,PNM,0.040471765,0.047061034,0.028520245,564,673,1237
711,TDC,0.009499924,0.116256158,0.0,841,396,1237
712,CBU,0.055284414,0.018657856,0.027450118,415,823,1238
713,EBAY,-0.055055561,0.141745582,0.021132001,917,322,1239
714,ISRG,0.013966451,0.109002394,0.0,818,422,1240
715,WPC,0.038402945,0.049611723,0.053537374,581,659,1240
716,OSK,0.030013518,0.070239982,0.016793072,683,559,1242
717,MDT,0.031071895,0.06697437,0.029897811,670,574,1244
718,LIN,0.025441111,0.084980769,0.014380025,734,512,1246
719,LHX,0.025338398,0.085483638,0.02061429,737,510,1247
720,OFC,0.059517945,0.012077906,0.042531,386,861,1247
721,XYL,0.017815388,0.097767997,0.01088997,795,454,1249
722,PWR,0.024022499,0.08670169,0.002008017,750,500,1250
723,AMRC,0.032045834,0.06441061,0.0,665,585,1250
724,EXPE,0.025647626,0.080126124,0.004881792,729,529,1258
725,PEAK,0.037048502,0.048778462,0.047975259,595,666,1261
726,SJI,0.034820965,0.054953652,0.052705591,628,634,1262
727,PKI,0.032703896,0.059130452,0.001995733,658,606,1264
728,ARES,0.036539835,0.049264722,0.06962761,602,663,1265
729,DXCM,0.007737724,0.110122734,0.0,848,417,1265
730,MDLZ,0.029582867,0.06492743,0.021612805,689,581,1270
731,DD,0.03101246,0.060928845,0.01905761,673,597,1270
732,CNC,0.025481534,0.075114655,0.0,733,541,1274
733,CCI,0.028585335,0.067007461,0.044405398,702,573,1275
734,SBAC,0.015248091,0.093586375,0.010137196,809,466,1275
735,GHC,0.023018733,0.082229825,0.010539086,757,519,1276
736,WCN,0.024492737,0.079515631,0.007122561,745,531,1276
737,AU,0.036396047,0.045612089,0.024876759,604,682,1286
738,CHD,0.021138735,0.083470636,0.013023381,774,514,1288
739,IR,0.028554665,0.062427913,0.001529967,703,588,1291
740,RGA,0.054387727,0.011149859,0.021565733,424,867,1291
741,WTM,-0.047733659,0.122509876,0.000750529,915,376,1291
742,CAG,0.028241145,0.06242938,0.037387152,707,587,1294
743,AWR,0.022921565,0.077318341,0.01647747,759,536,1295
744,HXL,0.025428131,0.069870389,0.006784862,735,561,1296
745,SPGI,0.030600376,0.055857309,0.009647409,676,624,1300
746,PSO,0.035198626,0.046364414,0.022690024,622,679,1301
747,SCHW,0.045767596,0.025002058,0.013444192,518,783,1301
748,ENB,0.028015543,0.060863616,0.068159026,709,599,1308
749,ELS,0.015186827,0.086668654,0.02591042,810,501,1311
750,EL,0.014313275,0.087860262,0.013160815,815,498,1313
751,PEG,0.033789475,0.048004187,0.035362603,646,670,1316
752,REG,0.032322267,0.050053206,0.040494052,663,654,1317
753,PBH,-0.026341729,0.108194327,0.0,894,423,1317
754,ASH,0.035293796,0.043462898,0.013649535,620,697,1317
755,SAP,0.01515802,0.085398845,0.025337063,811,511,1322
756,CTVA,0.02707192,0.05860576,0.009865791,716,610,1326
757,AXS,0.048527078,0.014023562,0.039066296,479,853,1332
758,KRC,0.038790897,0.032439987,0.054806491,578,754,1332
759,RE,0.046209111,0.018595487,0.01973756,510,824,1334
760,PPL,0.035151822,0.040354793,0.036593232,623,715,1338
761,FRT,0.03260085,0.046536099,0.044443651,661,678,1339
762,AWK,0.029559733,0.05096893,0.016834628,690,650,1340
763,FAF,0.046961099,0.016817127,0.038747371,503,838,1341
764,PLD,0.03799129,0.031492168,0.029031183,586,756,1342
765,BURL,0.015634245,0.076533985,0.0,806,538,1344
766,CUBE,0.022001575,0.065383337,0.042758307,767,577,1344
767,SWX,-0.399947836,0.117238993,0.039579424,954,392,1346
768,EGP,0.029518925,0.049489537,0.030748312,691,662,1353
769,NNN,0.023364909,0.060650559,0.047620566,754,601,1355
770,WHR,-0.188678911,0.110515501,0.049319555,942,414,1356
771,COO,0.028624155,0.049705741,0.000222583,700,657,1357
772,HAS,0.025205212,0.057372435,0.047722694,739,618,1357
773,ROP,0.021539247,0.063287986,0.005732289,771,586,1357
774,ESS,0.029618721,0.04831078,0.041051505,688,669,1357
775,SJM,-0.005515944,0.089659892,0.025990792,871,487,1358
776,BDX,0.028012367,0.050572879,0.017037314,710,651,1361
777,EBR,0.039745458,0.023305989,0.0,570,791,1361
778,TRP,0.013931142,0.074701614,0.061423671,819,545,1364
779,RYN,0.030547613,0.04488238,0.047261806,678,687,1365
780,ICE,0.025214564,0.055726526,0.014874151,738,628,1366
781,GLOB,0.021200348,0.060886047,0.0,773,598,1371
782,CAE,0.022927914,0.057876871,0.0,758,613,1371
783,MHK,0.003869691,0.084306752,0.0,859,513,1372
784,ALE,0.03884243,0.021894476,0.043161543,577,797,1374
785,CAH,0.010574178,0.074863557,0.021269898,834,544,1378
786,BRX,0.023790536,0.055779683,0.042595481,753,627,1380
787,ARMK,0.024225116,0.053266845,0.014090337,746,641,1387
788,FE,0.016953583,0.06223013,0.037206016,798,589,1387
789,STOR,0.028880643,0.044142421,0.042834828,698,690,1388
790,SRE,0.032670095,0.038674918,0.06118897,659,729,1388
791,CCZ,0.019182132,0.059397179,0.018465479,784,605,1389
792,RPM,0.047051424,9.05e-05,0.021025806,500,890,1390
793,CMS,0.045731782,0.010004409,0.029832202,519,871,1390
794,TM,0.009509413,0.072885925,0.002824057,840,552,1392
795,CALX,0.009471033,0.073129065,0.0,842,551,1393
796,ECL,0.026297335,0.0457172,0.014520503,723,681,1404
797,AIZ,0.040678243,0.015862685,0.022089198,560,845,1405
798,TAP,-0.016689504,0.081928075,0.029468384,885,520,1405
799,CIEN,0.020957577,0.055300395,0.0,775,633,1408
800,T,-0.052104944,0.088012,0.074731255,916,494,1410
801,PHI,0.038247414,0.017798812,0.092052788,583,827,1410
802,BFAM,0.021904042,0.052309071,0.0,770,645,1415
803,MET,0.043679779,0.004659406,0.030673905,533,884,1417
804,AES,-0.022963657,0.080540914,0.022328717,892,526,1418
805,NCR,0.018749139,0.055612419,0.00499977,789,630,1419
806,DV,0.012022734,0.060967775,0.0,829,596,1425
807,FLR,0.014893886,0.057878704,0.007957008,813,612,1425
808,SNN,0.018594273,0.054538844,0.027266042,790,638,1428
809,LUV,0.026995474,0.04069465,0.0,717,714,1431
810,CWT,0.029147549,0.035898858,0.016450085,696,738,1434
811,EIX,0.033994493,0.021907407,0.047402515,643,795,1438
812,AZN,0.015663945,0.053526143,0.020789981,804,640,1444
813,CTLT,0.027484981,0.036989931,0.00021183,712,733,1445
814,NE,0.01786417,0.050083564,0.0,794,653,1447
815,F,-0.046098329,0.077984882,0.043035104,914,534,1448
816,TYL,0.012262023,0.056415135,0.0,828,621,1449
817,LUMN,-0.294339177,0.086786993,0.148310438,950,499,1449
818,BSX,0.010545521,0.057522587,0.000830951,835,616,1451
819,TEVA,-0.232436384,0.085963672,0.0,945,508,1453
820,SWK,0.015300259,0.051996392,0.042369949,808,647,1455
821,ADC,0.027321854,0.033007564,0.040819052,714,752,1466
822,ZBH,0.008658883,0.056880018,0.007528813,847,620,1467
823,RBC,0.02489578,0.039025131,0.003420837,742,726,1468
824,ADT,0.025097197,0.036813042,0.018423954,740,734,1474
825,SMG,-0.184394921,0.075939872,0.070048996,941,539,1480
826,HIW,0.019914271,0.042059341,0.072305466,779,703,1482
827,KWR,-0.00598003,0.058633407,0.01010933,873,609,1482
828,BAK,-0.041738787,0.066894241,0.068717822,908,575,1483
829,LXP,0.040571938,-0.035721531,0.050797736,561,923,1484
830,FMX,0.009094439,0.050240494,0.006430797,845,652,1497
831,AER,-0.09817252,0.068646643,0.0,930,567,1497
832,AGO,0.033749285,0.012052485,0.017418986,647,862,1509
833,AMT,0.018059385,0.039948983,0.026901918,792,719,1511
834,DIS,0.018298793,0.039637255,0.0,791,721,1512
835,NOW,0.00416441,0.04867014,0.0,858,668,1526
836,EQIX,0.011742911,0.042164557,0.019197241,830,702,1532
837,NOV,0.019025175,0.034294622,0.009573959,786,747,1533
838,O,0.022404936,0.027129551,0.046732726,761,774,1535
839,STAG,0.018044469,0.034868305,0.046198003,793,743,1536
840,BKR,-0.01983112,0.05128538,0.025492253,888,649,1537
841,NEE,0.019540891,0.030860557,0.02017901,782,758,1540
842,CZR,-0.058860532,0.05635309,0.0,919,622,1541
843,GPN,0.001990468,0.044998931,0.009462393,860,686,1546
844,HASI,0.016366606,0.034545565,0.052133212,802,746,1548
845,AGI,0.009345838,0.041405378,0.008842019,843,707,1550
846,SUI,0.014079099,0.036241487,0.025260929,816,736,1552
847,TMUS,0.014802796,0.03506506,0.0,814,741,1555
848,BEP,0.0197776,0.025670663,0.131134089,781,781,1562
849,AMH,0.016637559,0.029238998,0.025607577,799,765,1564
850,KEX,0.031653354,-3.24e-05,0.0,668,899,1567
851,ALK,0.010664408,0.034599243,0.0,833,745,1578
852,FTI,-0.006661307,0.041669829,0.0,876,704,1580
853,CRM,0.001248303,0.04009156,0.0,862,718,1580
854,ARE,0.022152234,0.019091734,0.03217743,766,818,1584
855,AUY,-0.26170857,0.053687563,0.021493337,948,639,1587
856,PUK,0.02654775,0.010114442,0.012608851,722,870,1592
857,NU,-0.019155678,0.041503281,0.0,886,706,1592
858,NEM,-0.013501686,0.041090111,0.046588823,883,709,1592
859,QRVO,0.010167019,0.029850688,0.0,838,761,1599
860,THG,0.024113276,0.013365497,0.022637377,748,856,1604
861,XRAY,-0.138453287,0.047273289,0.015156991,934,672,1606
862,REXR,0.013813222,0.024020376,0.0239272,820,787,1607
863,DOC,0.011528937,0.026258912,0.063868457,831,776,1607
864,D,0.020012402,0.017578448,0.044474242,778,830,1608
865,IBM,0.012887616,0.024775951,0.046769699,827,785,1612
866,KIM,-0.000947312,0.031730569,0.041784528,866,755,1621
867,ELP,0.010539782,0.023215447,0.020546465,836,792,1628
868,STE,0.005611961,0.026926218,0.009621449,855,775,1630
869,AMD,0.013055609,0.020649883,0.0,826,807,1633
870,UDR,0.006977186,0.023628961,0.039171019,852,789,1641
871,DLB,0.023885853,0.0,0.009678592,752,896,1648
872,MTZ,0.00521754,0.022849629,0.0,856,793,1649
873,NWSA,0.01326567,0.01711819,0.015491453,823,833,1656
874,NWS,0.013117675,0.01711819,0.015318627,825,833,1658
875,KGC,0.005842767,0.02077782,0.029404773,853,806,1659
876,DEI,-0.019465835,0.025772719,0.071413433,887,779,1666
877,KSS,-0.005028051,0.02190561,0.063247592,870,796,1666
878,DLR,0.01316136,0.015901295,0.050525988,824,844,1668
879,WELL,0.004661108,0.020053327,0.037348776,857,812,1669
880,AL,-0.022623223,0.024896966,0.029135467,891,784,1675
881,PGR,0.009518153,0.016667572,0.003440519,839,839,1678
882,VTR,-0.002273985,0.019734699,0.040018428,867,814,1681
883,BIO,-0.289639864,0.037316753,5.444138924,949,732,1681
884,DNB,0.000304138,0.017910697,0.008154706,864,826,1690
885,CCJ,0.007182235,0.016149997,0.00416999,850,841,1691
886,FIS,-0.40769715,0.035129851,0.027768695,955,740,1695
887,INTU,0.01658,0.0,0.006182726,800,896,1696
888,ORA,0.013580145,0.005642424,0.005598425,821,882,1703
889,AAL,0.015352277,-0.003470615,0.429017574,807,904,1711
890,LMT,0.014008177,0.0,,817,896,1713
891,MAC,-0.026878276,0.019071967,0.076955322,895,819,1714
892,MKL,-0.00565648,0.016039782,0.002012127,872,843,1715
893,PRGO,-0.028548965,0.017448024,0.031057086,897,832,1729
894,GRMN,0.010469173,0.0,,837,896,1733
895,GE,-0.011103461,0.013326352,0.008913457,880,857,1737
896,MGM,0.015067298,-0.044057246,0.000295033,812,928,1740
897,HP,0.001776085,0.005704264,0.027433143,861,881,1742
898,KRG,-0.002635575,0.009254169,0.038951173,868,875,1743
899,HL,-0.01205228,0.010295026,0.004173184,881,868,1749
900,PANW,0.00580172,0.0,0.0,854,896,1750
901,RZA,0.000382142,7.5e-06,0.000120155,863,893,1756
902,DNP,-0.006206065,0.002128325,0.077335261,874,888,1762
903,HR,-0.021797281,0.005910976,0.289407754,890,878,1768
904,MBLY,-0.00293913,-0.000531314,0.012079107,869,900,1769
905,KKR,-0.029418469,0.005739273,0.014754561,899,880,1779
906,CDAY,-0.007481307,-0.010136832,0.0,877,911,1788
907,WDAY,-0.007932828,-0.025084465,0.0,878,919,1797
908,TWTR,-0.006502209,-0.038750598,0.0,875,926,1801
909,PRU,-0.036509133,-0.001559288,0.047181433,902,903,1805
910,HUBS,-0.00811317,-0.061186651,0.0,879,930,1809
911,KMPR,-0.095261937,0.003387287,0.025207093,928,887,1815
912,TAL,-0.028933945,-0.023025061,0.0,898,917,1815
913,CINF,-0.029890159,-0.021558984,0.026015509,900,916,1816
914,GPS,-0.04169763,-0.008487085,0.045413261,907,909,1816
915,ENV,-0.025098302,-0.036986143,0.0,893,924,1817
916,ALL,-0.037090697,-0.015065952,0.028035564,903,914,1817
917,AEG,-0.085288416,-0.004058917,0.013895771,925,905,1830
918,CVT,-0.038440373,-0.040667179,0.0,905,927,1832
919,SNOW,-0.015994626,-0.147023158,0.0,884,949,1833
920,LVS,-0.041959969,-0.037271875,0.0,909,925,1834
921,RIG,-0.213789969,5.3e-05,0.0,944,891,1835
922,WYNN,-0.075702347,-0.021294629,0.000154208,922,915,1837
923,PHG,-0.130723182,-0.005098005,0.033286743,932,906,1838
